Image_Index,File_Name,Rule,Initial_Sum(R_out),Final_Sum(R_in),Absolute_Error,RCE_Value,RCE_Percentage(%)
118,n02454379_6001_armadillo.jpg,composite,18.611055,18.61948,0.008424759,0.00045267495,0.045267496
119,n04070727_16103_refrigerator.jpg,z_plus,18.695797,18.69579,7.6293945e-06,4.0808072e-07,4.0808074e-05
119,n04070727_16103_refrigerator.jpg,epsilon,18.695797,-1.7896256e+17,1.7896256e+17,9.572342e+15,9.572342e+17
119,n04070727_16103_refrigerator.jpg,alpha_beta,18.695797,18.698349,0.0025520325,0.000136503,0.0136503
119,n04070727_16103_refrigerator.jpg,composite,18.695797,18.69833,0.002532959,0.0001354828,0.01354828
120,n02880940_18435_bowl.jpg,z_plus,17.043901,17.043896,5.722046e-06,3.3572394e-07,3.3572393e-05
120,n02880940_18435_bowl.jpg,epsilon,17.043901,-6.489058e+17,6.489058e+17,3.807261e+16,3.8072608e+18
120,n02880940_18435_bowl.jpg,alpha_beta,17.043901,17.038532,0.0053691864,0.00031502097,0.031502098
120,n02880940_18435_bowl.jpg,composite,17.043901,17.038519,0.005382538,0.00031580433,0.031580433
121,n04540053_735_volleyball.jpg,z_plus,24.868774,24.868767,7.6293945e-06,3.0678612e-07,3.0678613e-05
121,n04540053_735_volleyball.jpg,epsilon,24.868774,-1.2254483e+17,1.2254483e+17,4.9276584e+15,4.9276582e+17
121,n04540053_735_volleyball.jpg,alpha_beta,24.868774,24.86878,5.722046e-06,2.3008958e-07,2.3008959e-05
121,n04540053_735_volleyball.jpg,composite,24.868774,24.868776,1.9073486e-06,7.669653e-08,7.669653e-06
122,n04332243_12542_strainer.jpg,z_plus,17.549416,17.54941,5.722046e-06,3.2605337e-07,3.2605338e-05
122,n04332243_12542_strainer.jpg,epsilon,17.549416,-1.4064953e+16,1.4064953e+16,8.014485e+14,8.0144846e+16
122,n04332243_12542_strainer.jpg,alpha_beta,17.549416,17.552414,0.002998352,0.00017085196,0.017085196
122,n04332243_12542_strainer.jpg,composite,17.549416,17.55242,0.003004074,0.00017117802,0.017117802
123,n04336792_7621_stretcher.jpg,z_plus,18.565376,18.565369,7.6293945e-06,4.1094748e-07,4.1094747e-05
123,n04336792_7621_stretcher.jpg,epsilon,18.565376,-1.9903195e+17,1.9903195e+17,1.0720598e+16,1.0720598e+18
123,n04336792_7621_stretcher.jpg,alpha_beta,18.565376,18.564852,0.0005245209,2.825264e-05,0.002825264
123,n04336792_7621_stretcher.jpg,composite,18.565376,18.56485,0.0005264282,2.8355376e-05,0.0028355375
124,n01882714_14215_koala_bear.jpg,z_plus,25.205862,25.20585,1.1444092e-05,4.54025e-07,4.5402503e-05
124,n01882714_14215_koala_bear.jpg,epsilon,25.205862,-1.4927313e+17,1.4927313e+17,5.9221597e+15,5.92216e+17
124,n01882714_14215_koala_bear.jpg,alpha_beta,25.205862,25.2058,6.2942505e-05,2.4971375e-06,0.00024971375
124,n01882714_14215_koala_bear.jpg,composite,25.205862,25.205791,7.05719e-05,2.799821e-06,0.0002799821
125,n02503517_9218_elephant.jpg,z_plus,22.560472,22.560463,9.536743e-06,4.2271913e-07,4.2271913e-05
125,n02503517_9218_elephant.jpg,epsilon,22.560472,5.7553593e+16,5.7553593e+16,2.551081e+15,2.5510809e+17
125,n02503517_9218_elephant.jpg,alpha_beta,22.560472,22.539717,0.020755768,0.0009200059,0.09200059
125,n02503517_9218_elephant.jpg,composite,22.560472,22.539707,0.020765305,0.0009204286,0.09204286
126,n04509417_2993_unicycle.jpg,z_plus,14.514951,14.514944,6.67572e-06,4.5992027e-07,4.5992027e-05
126,n04509417_2993_unicycle.jpg,epsilon,14.514951,6.62464e+16,6.62464e+16,4.5640116e+15,4.5640116e+17
126,n04509417_2993_unicycle.jpg,alpha_beta,14.514951,14.524933,0.009982109,0.0006877122,0.06877122
126,n04509417_2993_unicycle.jpg,composite,14.514951,14.524956,0.010004997,0.00068928907,0.068928905
127,n07753592_862_banana.jpg,z_plus,11.651337,11.651331,5.722046e-06,4.911064e-07,4.911064e-05
127,n07753592_862_banana.jpg,epsilon,11.651337,1.9048819e+17,1.9048819e+17,1.6349042e+16,1.6349042e+18
127,n07753592_862_banana.jpg,alpha_beta,11.651337,11.638641,0.0126953125,0.0010896014,0.108960144
127,n07753592_862_banana.jpg,composite,11.651337,11.638637,0.012700081,0.0010900106,0.10900106
128,n04409515_6040_tennis_ball.jpg,z_plus,15.869144,15.869139,5.722046e-06,3.6057685e-07,3.6057685e-05
128,n04409515_6040_tennis_ball.jpg,epsilon,15.869144,-1.803353e+17,1.803353e+17,1.1363895e+16,1.1363895e+18
128,n04409515_6040_tennis_ball.jpg,alpha_beta,15.869144,15.855494,0.013650894,0.00086021615,0.08602162
128,n04409515_6040_tennis_ball.jpg,composite,15.869144,15.855459,0.013685226,0.0008623796,0.08623796
129,n02870880_2338_bookshelf.jpg,z_plus,17.053434,17.05343,3.8146973e-06,2.2369085e-07,2.2369084e-05
129,n02870880_2338_bookshelf.jpg,epsilon,17.053434,6.166237e+17,6.166237e+17,3.615833e+16,3.6158328e+18
129,n02870880_2338_bookshelf.jpg,alpha_beta,17.053434,17.07642,0.022985458,0.0013478493,0.13478492
129,n02870880_2338_bookshelf.jpg,composite,17.053434,17.076437,0.023002625,0.0013488558,0.13488558
130,n03124170_1312_hat_with_a_wide_brim.jpg,z_plus,11.576464,11.576459,4.7683716e-06,4.1190225e-07,4.1190226e-05
130,n03124170_1312_hat_with_a_wide_brim.jpg,epsilon,11.576464,-8.6108253e+15,8.6108253e+15,7.4382176e+14,7.438218e+16
130,n03124170_1312_hat_with_a_wide_brim.jpg,alpha_beta,11.576464,11.573757,0.0027065277,0.00023379573,0.023379572
130,n03124170_1312_hat_with_a_wide_brim.jpg,composite,11.576464,11.573761,0.002702713,0.0002334662,0.02334662
131,n02777292_4842_balance_beam.jpg,z_plus,18.29704,18.297033,7.6293945e-06,4.1697422e-07,4.169742e-05
131,n02777292_4842_balance_beam.jpg,epsilon,18.29704,6.851436e+17,6.851436e+17,3.74456e+16,3.74456e+18
131,n02777292_4842_balance_beam.jpg,alpha_beta,18.29704,18.301403,0.0043621063,0.00023840502,0.023840502
131,n02777292_4842_balance_beam.jpg,composite,18.29704,18.301395,0.004354477,0.00023798805,0.023798805
132,n01944390_7154_snail.jpg,z_plus,21.429956,21.429947,9.536743e-06,4.4501925e-07,4.4501925e-05
132,n01944390_7154_snail.jpg,epsilon,21.429956,3.3693297e+16,3.3693297e+16,1.5722522e+15,1.5722521e+17
132,n01944390_7154_snail.jpg,alpha_beta,21.429956,21.430489,0.00053215027,2.4832074e-05,0.0024832075
132,n01944390_7154_snail.jpg,composite,21.429956,21.430494,0.0005378723,2.5099085e-05,0.0025099085
133,n02445715_13210_skunk.jpg,z_plus,17.219828,17.21973,9.727478e-05,5.6489985e-06,0.0005648998
133,n02445715_13210_skunk.jpg,epsilon,17.219828,7.368927e+15,7.368927e+15,4.279327e+14,4.2793267e+16
133,n02445715_13210_skunk.jpg,alpha_beta,17.219828,17.165213,0.05461502,0.0031716358,0.3171636
133,n02445715_13210_skunk.jpg,composite,17.219828,17.165081,0.054746628,0.0031792785,0.31792784
134,n03761084_13411_microwave.jpg,z_plus,19.762066,19.762054,1.1444092e-05,5.790939e-07,5.790939e-05
134,n03761084_13411_microwave.jpg,epsilon,19.762066,8.0746485e+17,8.0746485e+17,4.0859334e+16,4.0859334e+18
134,n03761084_13411_microwave.jpg,alpha_beta,19.762066,19.781336,0.019269943,0.0009750976,0.09750976
134,n03761084_13411_microwave.jpg,composite,19.762066,19.781326,0.019260406,0.00097461505,0.09746151
135,n04154565_1120_screwdriver.jpg,z_plus,23.280085,23.280079,5.722046e-06,2.4579145e-07,2.4579145e-05
135,n04154565_1120_screwdriver.jpg,epsilon,23.280085,-1.367398e+17,1.367398e+17,5.8736813e+15,5.873681e+17
135,n04154565_1120_screwdriver.jpg,alpha_beta,23.280085,23.274181,0.005903244,0.00025357486,0.025357487
135,n04154565_1120_screwdriver.jpg,composite,23.280085,23.274118,0.0059661865,0.00025627855,0.025627855
136,n02870880_1312_bookshelf.jpg,z_plus,24.231945,24.231932,1.335144e-05,5.509851e-07,5.5098506e-05
136,n02870880_1312_bookshelf.jpg,epsilon,24.231945,-5.7733294e+16,5.7733294e+16,2.3825281e+15,2.3825281e+17
136,n02870880_1312_bookshelf.jpg,alpha_beta,24.231945,24.213724,0.018220901,0.0007519372,0.07519372
136,n02870880_1312_bookshelf.jpg,composite,24.231945,24.213387,0.018558502,0.0007658693,0.076586924
137,n02445715_1874_skunk.jpg,z_plus,18.298096,18.29809,5.722046e-06,3.1271264e-07,3.1271265e-05
137,n02445715_1874_skunk.jpg,epsilon,18.298096,9.476347e+15,9.476347e+15,5.1788706e+14,5.1788707e+16
137,n02445715_1874_skunk.jpg,alpha_beta,18.298096,18.2979,0.00019645691,1.0736468e-05,0.0010736467
137,n02445715_1874_skunk.jpg,composite,18.298096,18.297897,0.00019836426,1.0840705e-05,0.0010840705
138,n03995372_2270_power_drill.jpg,z_plus,24.998621,24.998611,9.536743e-06,3.8149076e-07,3.8149075e-05
138,n03995372_2270_power_drill.jpg,epsilon,24.998621,-5.3397562e+17,5.3397562e+17,2.1360204e+16,2.1360204e+18
138,n03995372_2270_power_drill.jpg,alpha_beta,24.998621,24.998611,9.536743e-06,3.8149076e-07,3.8149075e-05
138,n03995372_2270_power_drill.jpg,composite,24.998621,24.998615,5.722046e-06,2.2889446e-07,2.2889446e-05
139,n03481172_10708_hammer.jpg,z_plus,13.255066,13.255057,8.583069e-06,6.475312e-07,6.475312e-05
139,n03481172_10708_hammer.jpg,epsilon,13.255066,4.710995e+15,4.710995e+15,3.554109e+14,3.5541088e+16
139,n03481172_10708_hammer.jpg,alpha_beta,13.255066,13.253654,0.0014123917,0.00010655486,0.010655486
139,n03481172_10708_hammer.jpg,composite,13.255066,13.253641,0.0014247894,0.00010749018,0.010749018
140,n03110669_126388_trumpet.jpg,z_plus,10.515669,10.515666,2.861023e-06,2.7207236e-07,2.7207236e-05
140,n03110669_126388_trumpet.jpg,epsilon,10.515669,3.6098607e+16,3.6098607e+16,3.4328399e+15,3.43284e+17
140,n03110669_126388_trumpet.jpg,alpha_beta,10.515669,10.51568,1.1444092e-05,1.0882894e-06,0.00010882894
140,n03110669_126388_trumpet.jpg,composite,10.515669,10.515684,1.5258789e-05,1.4510526e-06,0.00014510527
141,n03958227_3676_plastic_bag.jpg,z_plus,12.163589,12.163584,4.7683716e-06,3.9202013e-07,3.9202012e-05
141,n03958227_3676_plastic_bag.jpg,epsilon,12.163589,5.509169e+17,5.509169e+17,4.52923e+16,4.5292298e+18
141,n03958227_3676_plastic_bag.jpg,alpha_beta,12.163589,12.164339,0.0007505417,6.170397e-05,0.006170397
141,n03958227_3676_plastic_bag.jpg,composite,12.163589,12.164392,0.00080394745,6.6094595e-05,0.0066094594
142,n03314780_8491_face_powder.jpg,z_plus,17.22582,17.225685,0.00013542175,7.861556e-06,0.0007861556
142,n03314780_8491_face_powder.jpg,epsilon,17.22582,1.2526684e+16,1.2526684e+16,7.272039e+14,7.272039e+16
142,n03314780_8491_face_powder.jpg,alpha_beta,17.22582,17.234177,0.008356094,0.00048509124,0.048509125
142,n03314780_8491_face_powder.jpg,composite,17.22582,17.224676,0.0011444092,6.6435685e-05,0.0066435686
143,n02317335_14997_starfish.jpg,z_plus,14.229583,14.229576,6.67572e-06,4.6914377e-07,4.6914378e-05
143,n02317335_14997_starfish.jpg,epsilon,14.229583,1.1263672e+16,1.1263672e+16,7.9156724e+14,7.915672e+16
143,n02317335_14997_starfish.jpg,alpha_beta,14.229583,14.216426,0.013156891,0.00092461536,0.092461534
143,n02317335_14997_starfish.jpg,composite,14.229583,14.216407,0.013175964,0.00092595577,0.09259558
144,n02777292_15460_balance_beam.jpg,z_plus,10.287813,10.28781,2.861023e-06,2.7809827e-07,2.7809827e-05
144,n02777292_15460_balance_beam.jpg,epsilon,10.287813,-7.535288e+15,7.535288e+15,7.32448e+14,7.32448e+16
144,n02777292_15460_balance_beam.jpg,alpha_beta,10.287813,10.28977,0.0019569397,0.00019021922,0.01902192
144,n02777292_15460_balance_beam.jpg,composite,10.287813,10.289775,0.001961708,0.00019068271,0.01906827
145,n07873807_12105_pizza.jpg,z_plus,15.534195,15.534189,5.722046e-06,3.6835164e-07,3.6835165e-05
145,n07873807_12105_pizza.jpg,epsilon,15.534195,-7.296439e+17,7.296439e+17,4.697018e+16,4.697018e+18
145,n07873807_12105_pizza.jpg,alpha_beta,15.534195,15.544497,0.01030159,0.0006631557,0.06631557
145,n07873807_12105_pizza.jpg,composite,15.534195,15.544502,0.010307312,0.000663524,0.066352405
146,n02691156_433_airplane.jpg,z_plus,23.476767,23.476753,1.335144e-05,5.687087e-07,5.6870867e-05
146,n02691156_433_airplane.jpg,epsilon,23.476767,-1.959084e+17,1.959084e+17,8.344778e+15,8.344778e+17
146,n02691156_433_airplane.jpg,alpha_beta,23.476767,23.441132,0.035634995,0.0015178834,0.15178834
146,n02691156_433_airplane.jpg,composite,23.476767,23.441086,0.03568077,0.0015198332,0.15198332
147,n04254680_5654_soccer_ball.jpg,z_plus,22.800348,22.800339,9.536743e-06,4.182718e-07,4.182718e-05
147,n04254680_5654_soccer_ball.jpg,epsilon,22.800348,2.9339368e+16,2.9339368e+16,1.2867948e+15,1.2867947e+17
147,n04254680_5654_soccer_ball.jpg,alpha_beta,22.800348,22.936777,0.13642883,0.0059836293,0.5983629
147,n04254680_5654_soccer_ball.jpg,composite,22.800348,22.93729,0.13694191,0.0060061323,0.60061324
148,n07753113_7675_fig.jpg,z_plus,14.9428835,14.942875,8.583069e-06,5.743917e-07,5.743917e-05
148,n07753113_7675_fig.jpg,epsilon,14.9428835,-4.6475697e+17,4.6475697e+17,3.1102227e+16,3.1102226e+18
148,n07753113_7675_fig.jpg,alpha_beta,14.9428835,14.942882,1.9073486e-06,1.2764261e-07,1.2764261e-05
148,n07753113_7675_fig.jpg,composite,14.9428835,14.942868,1.5258789e-05,1.0211409e-06,0.000102114085
149,n03636649_2054_lamp.jpg,z_plus,19.358486,19.358477,9.536743e-06,4.926389e-07,4.926389e-05
149,n03636649_2054_lamp.jpg,epsilon,19.358486,2.4070605e+17,2.4070605e+17,1.2434135e+16,1.2434135e+18
149,n03636649_2054_lamp.jpg,alpha_beta,19.358486,19.358347,0.00013923645,7.192528e-06,0.0007192528
149,n03636649_2054_lamp.jpg,composite,19.358486,19.358353,0.0001335144,6.8969443e-06,0.0006896944
150,n02769748_46333_backpack.jpg,z_plus,15.376821,15.376816,4.7683716e-06,3.1010126e-07,3.1010124e-05
150,n02769748_46333_backpack.jpg,epsilon,15.376821,-6.7104655e+15,6.7104655e+15,4.3640136e+14,4.3640136e+16
150,n02769748_46333_backpack.jpg,alpha_beta,15.376821,15.377153,0.00033283234,2.1645068e-05,0.0021645068
150,n02769748_46333_backpack.jpg,composite,15.376821,15.377074,0.00025367737,1.6497388e-05,0.0016497388
151,n04254680_8751_soccer_ball.jpg,z_plus,19.574247,19.57424,7.6293945e-06,3.8976694e-07,3.8976694e-05
151,n04254680_8751_soccer_ball.jpg,epsilon,19.574247,-2.1487916e+19,2.1487916e+19,1.09776464e+18,1.0977646e+20
151,n04254680_8751_soccer_ball.jpg,alpha_beta,19.574247,19.5868,0.012552261,0.0006412641,0.06412641
151,n04254680_8751_soccer_ball.jpg,composite,19.574247,19.586803,0.012556076,0.00064145896,0.06414589
152,n03790512_6395_motorcycle.jpg,z_plus,15.97525,15.975248,1.9073486e-06,1.1939397e-07,1.1939397e-05
152,n03790512_6395_motorcycle.jpg,epsilon,15.97525,-4.6948803e+15,4.6948803e+15,2.938846e+14,2.9388462e+16
152,n03790512_6395_motorcycle.jpg,alpha_beta,15.97525,15.976454,0.001203537,7.53376e-05,0.0075337603
152,n03790512_6395_motorcycle.jpg,composite,15.97525,15.9764385,0.0011882782,7.438245e-05,0.0074382448
153,n03196217_5430_digital_clock.jpg,z_plus,11.259451,11.259447,3.8146973e-06,3.387996e-07,3.387996e-05
153,n03196217_5430_digital_clock.jpg,epsilon,11.259451,-1.1477101e+17,1.1477101e+17,1.0193304e+16,1.01933036e+18
153,n03196217_5430_digital_clock.jpg,alpha_beta,11.259451,11.279289,0.019838333,0.0017619273,0.17619273
153,n03196217_5430_digital_clock.jpg,composite,11.259451,11.279286,0.019835472,0.0017616731,0.17616731
154,n03790512_5722_motorcycle.jpg,z_plus,14.074343,14.074337,5.722046e-06,4.0655866e-07,4.0655865e-05
154,n03790512_5722_motorcycle.jpg,epsilon,14.074343,1.3412063e+17,1.3412063e+17,9.529442e+15,9.529441e+17
154,n03790512_5722_motorcycle.jpg,alpha_beta,14.074343,14.056839,0.017503738,0.0012436629,0.12436629
154,n03790512_5722_motorcycle.jpg,composite,14.074343,14.056842,0.017500877,0.0012434596,0.124345966
155,n03110669_8565_trumpet.jpg,z_plus,21.635763,21.63577,7.6293945e-06,3.5262886e-07,3.5262885e-05
155,n03110669_8565_trumpet.jpg,epsilon,21.635763,3.5441203e+16,3.5441203e+16,1.6380843e+15,1.6380842e+17
155,n03110669_8565_trumpet.jpg,alpha_beta,21.635763,21.621548,0.014215469,0.00065703574,0.06570357
155,n03110669_8565_trumpet.jpg,composite,21.635763,21.62159,0.014173508,0.00065509626,0.065509625
156,n07714571_1112_head_cabbage.jpg,z_plus,32.391766,32.391754,1.1444092e-05,3.533025e-07,3.533025e-05
156,n07714571_1112_head_cabbage.jpg,epsilon,32.391766,-2.3725702e+17,2.3725702e+17,7.324609e+15,7.324609e+17
156,n07714571_1112_head_cabbage.jpg,alpha_beta,32.391766,32.442547,0.05078125,0.001567721,0.1567721
156,n07714571_1112_head_cabbage.jpg,composite,32.391766,32.44248,0.050712585,0.0015656011,0.15656011
157,n04591157_197_tie.jpg,z_plus,21.040007,21.039997,9.536743e-06,4.5326712e-07,4.5326713e-05
157,n04591157_197_tie.jpg,epsilon,21.040007,-1.6971065e+16,1.6971065e+16,8.066093e+14,8.066093e+16
157,n04591157_197_tie.jpg,alpha_beta,21.040007,21.033997,0.0060100555,0.00028564894,0.028564895
157,n04591157_197_tie.jpg,composite,21.040007,21.034016,0.005990982,0.0002847424,0.02847424
158,n02274259_1690_butterfly.jpg,z_plus,8.152149,8.152146,2.861023e-06,3.509532e-07,3.509532e-05
158,n02274259_1690_butterfly.jpg,epsilon,8.152149,9.496757e+15,9.496757e+15,1.164939e+15,1.164939e+17
158,n02274259_1690_butterfly.jpg,alpha_beta,8.152149,8.141146,0.011003494,0.001349766,0.13497661
158,n02274259_1690_butterfly.jpg,composite,8.152149,8.141145,0.011004448,0.001349883,0.13498831
159,n03494278_29099_harmonica.jpg,z_plus,15.474244,15.474242,1.9073486e-06,1.2325957e-07,1.2325957e-05
159,n03494278_29099_harmonica.jpg,epsilon,15.474244,2.9381871e+16,2.9381871e+16,1.8987597e+15,1.8987597e+17
159,n03494278_29099_harmonica.jpg,alpha_beta,15.474244,15.474857,0.0006132126,3.962795e-05,0.0039627953
159,n03494278_29099_harmonica.jpg,composite,15.474244,15.474839,0.0005950928,3.8456987e-05,0.0038456987
160,n03476991_14651_hair_spray.jpg,z_plus,21.652624,21.652615,9.536743e-06,4.4044285e-07,4.4044285e-05
160,n03476991_14651_hair_spray.jpg,epsilon,21.652624,-1.8300203e+16,1.8300203e+16,8.451725e+14,8.451725e+16
160,n03476991_14651_hair_spray.jpg,alpha_beta,21.652624,21.655523,0.00289917,0.00013389462,0.013389462
160,n03476991_14651_hair_spray.jpg,composite,21.652624,21.655396,0.0027713776,0.0001279927,0.0127992695
161,n02084071_35839_dog.jpg,z_plus,18.060013,18.060001,1.1444092e-05,6.336702e-07,6.336702e-05
161,n02084071_35839_dog.jpg,epsilon,18.060013,2.0561791e+18,2.0561791e+18,1.1385258e+17,1.1385258e+19
161,n02084071_35839_dog.jpg,alpha_beta,18.060013,18.061255,0.001241684,6.8753216e-05,0.0068753217
161,n02084071_35839_dog.jpg,composite,18.060013,18.061287,0.0012741089,7.0548616e-05,0.0070548616
162,n04270147_7710_spatula.jpg,z_plus,16.782846,16.782839,7.6293945e-06,4.5459478e-07,4.5459477e-05
162,n04270147_7710_spatula.jpg,epsilon,16.782846,-2.8589776e+16,2.8589776e+16,1.7035118e+15,1.7035118e+17
162,n04270147_7710_spatula.jpg,alpha_beta,16.782846,16.79794,0.01509285,0.00089930213,0.089930214
162,n04270147_7710_spatula.jpg,composite,16.782846,16.79789,0.015043259,0.0008963473,0.08963473
163,n01776313_4044_tick.jpg,z_plus,22.577057,22.577045,1.1444092e-05,5.0689033e-07,5.0689032e-05
163,n01776313_4044_tick.jpg,epsilon,22.577057,-4.327712e+15,4.327712e+15,1.9168629e+14,1.9168628e+16
163,n01776313_4044_tick.jpg,alpha_beta,22.577057,22.596134,0.019077301,0.0008449862,0.084498614
163,n01776313_4044_tick.jpg,composite,22.577057,22.596178,0.01912117,0.00084692927,0.084692925
164,n02129604_7580_tiger.jpg,z_plus,16.268522,16.268515,7.6293945e-06,4.6896665e-07,4.6896665e-05
164,n02129604_7580_tiger.jpg,epsilon,16.268522,8.771772e+17,8.771772e+17,5.3918676e+16,5.3918676e+18
164,n02129604_7580_tiger.jpg,alpha_beta,16.268522,16.267618,0.00090408325,5.557255e-05,0.005557255
164,n02129604_7580_tiger.jpg,composite,16.268522,16.267622,0.00090026855,5.5338067e-05,0.0055338065
165,n02342885_1420_hamster.jpg,z_plus,11.312658,11.312652,6.67572e-06,5.9011063e-07,5.9011065e-05
165,n02342885_1420_hamster.jpg,epsilon,11.312658,-3.7521934e+16,3.7521934e+16,3.3168097e+15,3.3168098e+17
165,n02342885_1420_hamster.jpg,alpha_beta,11.312658,11.318203,0.0055446625,0.00049012905,0.049012907
165,n02342885_1420_hamster.jpg,composite,11.312658,11.318201,0.005542755,0.0004899604,0.048996042
166,n03928116_26188_piano.jpg,z_plus,9.895405,9.8954,4.7683716e-06,4.8187735e-07,4.8187736e-05
166,n03928116_26188_piano.jpg,epsilon,9.895405,-5.716416e+16,5.716416e+16,5.776839e+15,5.776839e+17
166,n03928116_26188_piano.jpg,alpha_beta,9.895405,9.905004,0.009598732,0.00097001914,0.09700192
166,n03928116_26188_piano.jpg,composite,9.895405,9.905008,0.0096035,0.000970501,0.0970501
167,n07745940_2123_strawberry.jpg,z_plus,13.290316,13.29031,5.722046e-06,4.305425e-07,4.305425e-05
167,n07745940_2123_strawberry.jpg,epsilon,13.290316,-5.651696e+16,5.651696e+16,4.252492e+15,4.2524918e+17
167,n07745940_2123_strawberry.jpg,alpha_beta,13.290316,13.331356,0.04104042,0.0030879944,0.30879945
167,n07745940_2123_strawberry.jpg,composite,13.290316,13.331359,0.04104328,0.0030882098,0.30882096
168,n04379243_19752_table.jpg,z_plus,9.892039,9.892035,4.7683716e-06,4.820413e-07,4.820413e-05
168,n04379243_19752_table.jpg,epsilon,9.892039,1.7815524e+16,1.7815524e+16,1.8009962e+15,1.8009961e+17
168,n04379243_19752_table.jpg,alpha_beta,9.892039,9.874968,0.017071724,0.0017258043,0.17258044
168,n04379243_19752_table.jpg,composite,9.892039,9.87498,0.017059326,0.001724551,0.1724551
169,n04039381_17266_racket.jpg,z_plus,12.977196,12.97719,5.722046e-06,4.4093085e-07,4.4093085e-05
169,n04039381_17266_racket.jpg,epsilon,12.977196,-5.4670467e+16,5.4670467e+16,4.2128105e+15,4.2128104e+17
169,n04039381_17266_racket.jpg,alpha_beta,12.977196,12.958206,0.018989563,0.0014633025,0.14633025
169,n04039381_17266_racket.jpg,composite,12.977196,12.958226,0.018969536,0.0014617592,0.14617592
170,n07745940_1671_strawberry.jpg,z_plus,17.41595,17.415945,5.722046e-06,3.2855203e-07,3.2855205e-05
170,n07745940_1671_strawberry.jpg,epsilon,17.41595,5.0418326e+17,5.0418326e+17,2.894951e+16,2.894951e+18
170,n07745940_1671_strawberry.jpg,alpha_beta,17.41595,17.396505,0.01944542,0.0011165293,0.11165293
170,n07745940_1671_strawberry.jpg,composite,17.41595,17.39649,0.019460678,0.0011174055,0.111740544
171,n03804744_1360_nail.jpg,z_plus,10.083925,10.08392,5.722046e-06,5.674423e-07,5.6744233e-05
171,n03804744_1360_nail.jpg,epsilon,10.083925,-4.845774e+17,4.845774e+17,4.805444e+16,4.805444e+18
171,n03804744_1360_nail.jpg,alpha_beta,10.083925,10.089651,0.0057258606,0.0005678206,0.056782063
171,n03804744_1360_nail.jpg,composite,10.083925,10.089647,0.005722046,0.00056744233,0.056744233
172,n01944390_2487_snail.jpg,z_plus,11.339636,11.339632,3.8146973e-06,3.3640387e-07,3.3640386e-05
172,n01944390_2487_snail.jpg,epsilon,11.339636,8.45399e+16,8.45399e+16,7.4552574e+15,7.455257e+17
172,n01944390_2487_snail.jpg,alpha_beta,11.339636,11.336118,0.0035181046,0.00031024846,0.031024847
172,n01944390_2487_snail.jpg,composite,11.339636,11.336117,0.0035190582,0.00031033257,0.031033257
173,n03063338_8414_coffee_maker.jpg,z_plus,11.103817,11.103812,4.7683716e-06,4.2943535e-07,4.2943535e-05
173,n03063338_8414_coffee_maker.jpg,epsilon,11.103817,-1.1975007e+18,1.1975007e+18,1.0784586e+17,1.0784585e+19
173,n03063338_8414_coffee_maker.jpg,alpha_beta,11.103817,11.106269,0.0024518967,0.00022081567,0.022081567
173,n03063338_8414_coffee_maker.jpg,composite,11.103817,11.106287,0.0024700165,0.00022244752,0.022244751
174,n03063338_187_coffee_maker.jpg,z_plus,20.182327,20.18232,7.6293945e-06,3.7802351e-07,3.780235e-05
174,n03063338_187_coffee_maker.jpg,epsilon,20.182327,2.6947502e+18,2.6947502e+18,1.33520285e+17,1.3352028e+19
174,n03063338_187_coffee_maker.jpg,alpha_beta,20.182327,20.207676,0.025348663,0.0012559831,0.12559831
174,n03063338_187_coffee_maker.jpg,composite,20.182327,20.207678,0.02535057,0.0012560777,0.12560777
175,n07747607_5642_orange.jpg,z_plus,16.667696,16.667698,1.9073486e-06,1.1443385e-07,1.1443385e-05
175,n07747607_5642_orange.jpg,epsilon,16.667696,1.470803e+15,1.470803e+15,8.824273e+13,8.824273e+15
175,n07747607_5642_orange.jpg,alpha_beta,16.667696,16.66771,1.335144e-05,8.0103695e-07,8.0103695e-05
175,n07747607_5642_orange.jpg,composite,16.667696,16.667698,1.9073486e-06,1.1443385e-07,1.1443385e-05
176,n03372029_58342_flute.jpg,z_plus,15.471263,15.471256,6.67572e-06,4.3149163e-07,4.3149164e-05
176,n03372029_58342_flute.jpg,epsilon,15.471263,-7.2498636e+17,7.2498636e+17,4.6860193e+16,4.6860196e+18
176,n03372029_58342_flute.jpg,alpha_beta,15.471263,15.522666,0.051403046,0.0033224854,0.33224854
176,n03372029_58342_flute.jpg,composite,15.471263,15.522955,0.05169201,0.0033411628,0.33411628
177,n03584254_2594_iPod.jpg,z_plus,18.251677,18.25167,5.722046e-06,3.1350797e-07,3.1350795e-05
177,n03584254_2594_iPod.jpg,epsilon,18.251677,-4.275e+17,4.275e+17,2.3422508e+16,2.342251e+18
177,n03584254_2594_iPod.jpg,alpha_beta,18.251677,18.314625,0.06294823,0.003448901,0.3448901
177,n03584254_2594_iPod.jpg,composite,18.251677,18.314615,0.06293869,0.0034483785,0.34483784
178,n02764044_41120_axe.jpg,z_plus,19.745531,19.745525,5.722046e-06,2.8978943e-07,2.8978942e-05
178,n02764044_41120_axe.jpg,epsilon,19.745531,8.4054585e+17,8.4054585e+17,4.2568916e+16,4.2568915e+18
178,n02764044_41120_axe.jpg,alpha_beta,19.745531,19.748169,0.0026378632,0.00013359293,0.013359292
