Image,Global_Rule,Total_Leakage_(%),Sparsity,Heatmap_Entropy,Execution_Time,Structure-Tolerance_Add,Structure-Tolerance_Padding,Structure-Tolerance_Gap
n02509815_44_red_panda.jpg,composite,0.095886335,0.03288180967401558,7.6194925,1.1070318222045898,,,5.380996e-05
n03483316_230_hair_dryer.jpg,z_plus,0.054014906,0.001633091352445722,11.314997,0.7745282649993896,,,7.0252085e-05
n03483316_230_hair_dryer.jpg,epsilon,8.8505444e+20,2.6099633486575468e-05,10.260161,0.882009744644165,,,14.634779
n03483316_230_hair_dryer.jpg,alpha_beta,0.11770777,0.04115539348926,9.32604,1.0620007514953613,,,5.7478974e-05
n03483316_230_hair_dryer.jpg,composite,0.13925608,0.0401524218595616,9.366948,1.0936858654022217,,,5.7478974e-05
n03814639_2265_neck_brace.jpg,z_plus,0.00085726526,0.01733015663508611,8.774868,0.8825821876525879,,,5.2625637e-05
n03814639_2265_neck_brace.jpg,epsilon,3.0909902e+21,8.575593859874797e-05,10.723648,0.7836010456085205,,,0.87514323
n03814639_2265_neck_brace.jpg,alpha_beta,0.0042676902,0.00807224378549084,9.066857,1.041001796722412,,,6.3150765e-05
n03814639_2265_neck_brace.jpg,composite,0.004938593,0.007602450382732482,8.984482,1.1339995861053467,,,6.3150765e-05
n01662784_3789_turtle.jpg,z_plus,7.993106e-06,0.006696420248841363,10.796701,0.7712492942810059,,,5.814742e-05
n01662784_3789_turtle.jpg,epsilon,5.7751243e+22,0.0002311681823096684,10.658297,0.800368070602417,,,13.50147
n01662784_3789_turtle.jpg,alpha_beta,0.0054512983,0.01633464204352673,10.133286,1.1461126804351807,,,0.000104665356
n01662784_3789_turtle.jpg,composite,0.0024378973,0.015551653038929468,10.134994,1.1157422065734863,,,0.000104665356
n03720891_5553_maraca.jpg,z_plus,0.00065364636,0.006856746568830326,9.047865,0.7696876525878906,,,5.3153854e-05
n03720891_5553_maraca.jpg,epsilon,1.7145432e+21,0.0005630063794961279,10.661188,0.8082437515258789,,,4.2685204
n03720891_5553_maraca.jpg,alpha_beta,0.017568003,0.02300869117795103,9.55938,1.1162686347961426,,,0.00010630771
n03720891_5553_maraca.jpg,composite,0.01716576,0.022997505620742497,9.559508,1.1069941520690918,,,0.00010630771
n02419796_445_antelope.jpg,z_plus,0.0005311701,0.011536038001066357,8.958691,0.8597617149353027,,,1.7277704e-05
n02419796_445_antelope.jpg,epsilon,2.5224312e+21,0.0006562193562338975,9.5424,0.8186256885528564,,,2.8170173
n02419796_445_antelope.jpg,alpha_beta,0.006557908,0.028567913110591606,8.491068,1.07816481590271,,,3.4555407e-05
n02419796_445_antelope.jpg,composite,0.0010929846,0.027165989940455552,8.436672,1.1766507625579834,,,3.4555407e-05
n04141076_43723_saxophone.jpg,z_plus,0.01380277,0.0006823189897204729,8.562002,0.79038405418396,,,4.850232e-05
n04141076_43723_saxophone.jpg,epsilon,2.1367935e+20,1.1185557208532343e-05,10.164776,0.8125619888305664,,,1.9937667
n04141076_43723_saxophone.jpg,alpha_beta,0.09606426,0.021308486482254113,8.246798,1.1339588165283203,,,4.850232e-05
n04141076_43723_saxophone.jpg,composite,0.08289886,0.020212301875817944,8.309835,1.079070806503296,,,4.850232e-05
n03991062_19806_flower_pot.jpg,z_plus,1.646738e-05,0.008251212700827359,10.130287,0.7881824970245361,,,3.663922e-05
n03991062_19806_flower_pot.jpg,epsilon,1.5606145e+22,0.0008501023478484581,9.739164,0.7908473014831543,,,2.981892
n03991062_19806_flower_pot.jpg,alpha_beta,4.1168452e-05,0.01760979556529942,5.6643896,1.11106276512146,,,2.7479417e-05
n03991062_19806_flower_pot.jpg,composite,8.2336905e-05,0.017393541459267792,5.6754684,1.1071712970733643,,,2.7479417e-05
