Image_Index,File_Name,Rule,Initial_Sum(R_out),Final_Sum(R_in),Absolute_Error,RCE_Value,RCE_Percentage(%)
37,n06874185_10683_traffic_light.jpg,epsilon,5593.41357421875,7.57046e+26,7.57046e+26,1.353459662913172e+23,1.353459662913172e+25
37,n06874185_10683_traffic_light.jpg,alpha_beta,5593.41357421875,1.147719e+13,1.147719e+13,2051911503.4645016,205191150346.45016
37,n06874185_10683_traffic_light.jpg,composite,5593.41357421875,65426.594,59833.18,10.6970777135582,1069.70777135582
38,n01443537_2625_goldfish.jpg,z_plus,17863.71484375,8.433271e+09,8.433253e+09,472088.41709372005,47208841.70937201
38,n01443537_2625_goldfish.jpg,epsilon,17863.71484375,6.603204e+26,6.603204e+26,3.6964337737582068e+22,3.696433773758207e+24
38,n01443537_2625_goldfish.jpg,alpha_beta,17863.71484375,6.710018e+12,6.710018e+12,375622777.1078235,37562277710.78235
38,n01443537_2625_goldfish.jpg,composite,17863.71484375,65369.445,47505.73,2.6593421852212464,265.93421852212464
39,n04317175_7903_stethoscope.jpg,z_plus,18159.5,1.0444192e+10,1.0444173e+10,575135.5109997205,57513551.099972054
39,n04317175_7903_stethoscope.jpg,epsilon,18159.5,1.1609977e+25,1.1609977e+25,6.393335277659374e+20,6.393335277659374e+22
39,n04317175_7903_stethoscope.jpg,alpha_beta,18159.5,1.303019e+13,1.303019e+13,717541258.3720522,71754125837.20522
39,n04317175_7903_stethoscope.jpg,composite,18159.5,65373.906,47214.406,2.5999838238936865,259.99838238936866
40,n04442312_12329_toaster.jpg,z_plus,9002.296875,1.0265883e+10,1.0265873e+10,1140361.571112801,114036157.11128011
40,n04442312_12329_toaster.jpg,epsilon,9002.296875,5.3972323e+25,5.3972323e+25,5.995394718384997e+21,5.9953947183849974e+23
40,n04442312_12329_toaster.jpg,alpha_beta,9002.296875,4.116483e+13,4.116483e+13,4572702878.767861,457270287876.78613
40,n04442312_12329_toaster.jpg,composite,9002.296875,65403.812,56401.516,6.265236128973333,626.5236128973334
41,n02346627_3512_porcupine.jpg,z_plus,9003.1865234375,6.4987515e+09,6.4987423e+09,721826.905960624,72182690.59606239
41,n02346627_3512_porcupine.jpg,epsilon,9003.1865234375,1.3572367e+26,1.3572367e+26,1.5075070544153227e+22,1.5075070544153226e+24
41,n02346627_3512_porcupine.jpg,alpha_beta,9003.1865234375,9.275727e+12,9.275727e+12,1030271603.1818266,103027160318.18266
41,n02346627_3512_porcupine.jpg,composite,9003.1865234375,65409.258,56406.07,6.265122927938338,626.5122927938338
42,n04116512_9541_rubber_eraser.jpg,z_plus,5356.59814453125,1.1935425e+10,1.1935419e+10,2228171.512956051,222817151.29560512
42,n04116512_9541_rubber_eraser.jpg,epsilon,5356.59814453125,7.9547806e+26,7.9547806e+26,1.485043376006927e+23,1.485043376006927e+25
42,n04116512_9541_rubber_eraser.jpg,alpha_beta,5356.59814453125,3.3296241e+13,3.3296241e+13,6215930378.407638,621593037840.7638
42,n04116512_9541_rubber_eraser.jpg,composite,5356.59814453125,65442.12,60085.523,11.21710492672151,1121.7104926721508
43,n07753592_9306_banana.jpg,z_plus,40904.296875,1.035843e+10,1.0358389e+10,253234.73393648813,25323473.393648814
43,n07753592_9306_banana.jpg,epsilon,40904.296875,-9.3751245e+26,9.3751245e+26,2.291965700953465e+22,2.2919657009534648e+24
43,n07753592_9306_banana.jpg,alpha_beta,40904.296875,7.5575365e+12,7.5575365e+12,184761433.98604295,18476143398.604294
43,n07753592_9306_banana.jpg,composite,40904.296875,65409.277,24504.98,0.5990808384662988,59.90808384662988
44,n02924116_58545_bus.jpg,z_plus,20092.408203125,6.961954e+09,6.961934e+09,346495.73876947485,34649573.876947485
44,n02924116_58545_bus.jpg,epsilon,20092.408203125,1.9985109e+24,1.9985109e+24,9.946597069173308e+19,9.946597069173308e+21
44,n02924116_58545_bus.jpg,alpha_beta,20092.408203125,5.96881e+12,5.96881e+12,297067934.9649767,29706793496.497673
44,n02924116_58545_bus.jpg,composite,20092.408203125,65397.31,45304.9,2.254826697700249,225.48266977002493
45,n07747607_813_orange.jpg,z_plus,24398.107421875,9.375669e+09,9.375645e+09,384277.5388222754,38427753.88222754
45,n07747607_813_orange.jpg,epsilon,24398.107421875,1.9200665e+27,1.9200665e+27,7.869735600174168e+22,7.869735600174168e+24
45,n07747607_813_orange.jpg,alpha_beta,24398.107421875,4.6127634e+12,4.6127634e+12,189062345.6509611,18906234565.09611
45,n07747607_813_orange.jpg,composite,24398.107421875,65365.43,40967.32,1.679118777703536,167.91187777035358
46,n02342885_7641_hamster.jpg,z_plus,20309.806640625,9.029137e+09,9.029117e+09,444569.320021931,44456932.0021931
46,n02342885_7641_hamster.jpg,epsilon,20309.806640625,-1.2856871e+25,1.2856871e+25,6.330375889622079e+20,6.3303758896220785e+22
46,n02342885_7641_hamster.jpg,alpha_beta,20309.806640625,1.2815167e+13,1.2815167e+13,630984214.4957517,63098421449.57517
46,n02342885_7641_hamster.jpg,composite,20309.806640625,65339.438,45029.633,2.2171374454361654,221.71374454361654
47,n02454379_10511_armadillo.jpg,z_plus,10263.1337890625,7.556277e+09,7.556267e+09,736253.3864707127,73625338.64707127
47,n02454379_10511_armadillo.jpg,epsilon,10263.1337890625,-2.175817e+26,2.175817e+26,2.1200318733494723e+22,2.1200318733494724e+24
47,n02454379_10511_armadillo.jpg,alpha_beta,10263.1337890625,1.3944756e+13,1.3944756e+13,1358723042.8892658,135872304288.92657
47,n02454379_10511_armadillo.jpg,composite,10263.1337890625,65391.77,55128.637,5.371520809510993,537.1520809510993
48,n04330267_15330_stove.jpg,z_plus,5001.5068359375,4.863538e+09,4.863533e+09,972413.5576608463,97241355.76608463
48,n04330267_15330_stove.jpg,epsilon,5001.5068359375,9.791371e+25,9.791371e+25,1.957684271726943e+22,1.957684271726943e+24
48,n04330267_15330_stove.jpg,alpha_beta,5001.5068359375,5.286906e+12,5.286906e+12,1057062643.2487813,105706264324.87813
48,n04330267_15330_stove.jpg,composite,5001.5068359375,65429.375,60427.867,12.081932339528853,1208.1932339528853
49,n02892767_5122_brassiere.jpg,z_plus,8890.77734375,7.9026734e+09,7.9026647e+09,888860.9396516371,88886093.96516371
49,n02892767_5122_brassiere.jpg,epsilon,8890.77734375,-2.1703155e+27,2.1703155e+27,2.441086346515412e+23,2.441086346515412e+25
49,n02892767_5122_brassiere.jpg,alpha_beta,8890.77734375,1.2107217e+13,1.2107217e+13,1361772614.5736532,136177261457.36533
49,n02892767_5122_brassiere.jpg,composite,8890.77734375,65426.55,56535.773,6.35892355095777,635.892355095777
50,n07873807_1051_pizza.jpg,z_plus,43122.9375,1.0978689e+10,1.0978646e+10,254589.47494009996,25458947.494009994
50,n07873807_1051_pizza.jpg,epsilon,43122.9375,1.3982324e+25,1.3982324e+25,3.242433143110853e+20,3.242433143110853e+22
50,n07873807_1051_pizza.jpg,alpha_beta,43122.9375,3.7691028e+12,3.7691028e+12,87403664.51111807,8740366451.111807
50,n07873807_1051_pizza.jpg,composite,43122.9375,65378.69,22255.754,0.5161001359485189,51.61001359485189
51,n02084071_77_dog.jpg,z_plus,17627.4375,7.00394e+09,7.0039224e+09,397330.71990750794,39733071.9907508
51,n02084071_77_dog.jpg,epsilon,17627.4375,2.4655125e+24,2.4655125e+24,1.3986789342117577e+20,1.3986789342117578e+22
51,n02084071_77_dog.jpg,alpha_beta,17627.4375,1.0533572e+13,1.0533572e+13,597566828.4100512,59756682841.00512
51,n02084071_77_dog.jpg,composite,17627.4375,65369.977,47742.54,2.708421973556695,270.8421973556695
52,n03062245_872_cocktail_shaker.jpg,z_plus,15456.6220703125,8.779345e+09,8.77933e+09,567997.9426333953,56799794.263339534
52,n03062245_872_cocktail_shaker.jpg,epsilon,15456.6220703125,8.759338e+25,8.759338e+25,5.667045291961729e+21,5.6670452919617285e+23
52,n03062245_872_cocktail_shaker.jpg,alpha_beta,15456.6220703125,1.6177892e+13,1.6177892e+13,1046664130.6131043,104666413061.31044
52,n03062245_872_cocktail_shaker.jpg,composite,15456.6220703125,65412.05,49955.43,3.2319758780572148,323.19758780572147
53,n02118333_6_fox.jpg,z_plus,8613.568359375,5.279997e+09,5.279988e+09,612985.0026966643,61298500.26966643
